result_id,player_id,avg_speed,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,speed_runs,sprints,top_speed,total_distance,receptions_under_indirect_pressure,receptions_under_direct_pressure,received_offers_to_receive,linebreaks_attempted_all_lines,offers_to_receive_in_between,distributions_completed_under_pressure,offers_to_receive_in_behind,goalkeeper_defensive_actions_outside_penalty_area,linebreaks_attempted,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_under_pressure,offers_to_receive_inside,offers_to_receive_outside,receptions_between_midfield_and_defensive_line,offers_to_receive_in_front,distributions_under_pressure,linebreaks_attempted_midfield_line,receptions_under_pressure,goalkeeper_goal_preventions,goalkeeper_defensive_actions_inside_penalty_area,receptions_under_no_pressure,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,offers_to_receive_total,linebreaks_completed_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_midfield_and_defensive_line,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_attacking_and_midfield_line,attempted_switches_of_play,completed_switches_of_play,direct_defensive_pressures_applied,defensive_pressures_applied,completed_ball_progressions,linebreaks_completed_attacking_and_midfield_line,attempted_ball_progressions,take_ons_completed,crosses_completed,crosses,passes_completed,yellow_cards,red_cards,direct_free_kicks,indirect_free_kicks,free_kicks,attempt_at_goal_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,own_goals,attempt_at_goal_on_target,attempt_at_goal,assists,goals_conceded_from_attempt_at_goal_against,attempt_at_goal_outside_the_penalty_area,passes,goals,fouls_against,attempt_at_goal_outside_the_penalty_area_on_target,attempt_at_goal_off_target,goals_from_direct_free_kicks,substitutions_out,substitutions_in,time_played,penalties_scored,penalties,throw_ins,corners,goal_kicks,goals_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_from_free_kicks,fouls_for,offsides,attempt_at_goal_blocked,player_name,date
131902,467841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kameron SIMMONDS,2023-07-23T20:00:00Z
131902,467842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalyssa VAN ZANTEN,2023-07-23T20:00:00Z
131902,467843,5.54,1795.1535549999999,130.300963,3720.608073,434.961488,3292.2085039999997,162,39,27.31,9374.17,8,1,6,0,6,3,0,0,14,3,0,2,0,1,3,13,0,10,9,11,9,0,0,6,2,0,16,1,0,0,0,2,0,0,8,24,0,2,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,101,0,0,18,0,0,0,0,0,2,0,0,Tiernny WILTSHIRE,2023-07-23T20:00:00Z
131903,190358,6.64,783.1374999999999,126.04375000000002,780.9875,200.75625,796.84375,55,15,29.51,2687.5,2,0,3,0,5,6,1,0,6,0,0,3,3,5,5,4,3,3,9,3,2,0,0,9,6,3,9,5,0,1,1,0,1,1,0,3,2,0,2,0,1,3,11,0,0,1,0,1,0,0,0,0,1,1,0,0,1,11,0,0,1,0,0,0,1,24,0,0,1,2,0,0,0,1,0,0,0,MARTA,2023-07-24T20:30:00Z
131903,215194,6.31,2548.84179,255.95064000000002,4004.5610549999997,778.51653,3076.7399850000006,199,57,28.19,10664.61,15,0,30,1,18,19,22,0,26,2,2,9,4,8,9,47,16,16,29,17,15,0,0,55,15,7,56,2,1,2,4,1,1,0,6,6,0,1,0,0,1,7,59,0,0,3,0,3,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,101,0,0,6,1,0,0,0,0,0,1,0,TAMIRES,2023-07-24T20:30:00Z
131903,251049,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARBARA,2023-07-24T20:30:00Z
131903,251055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MONICA,2023-07-24T20:30:00Z
131903,296322,6.27,2661.7178120000003,114.573744,4099.1939520000005,508.155772,3225.03872,198,44,30.6,10608.68,8,0,1,1,0,17,0,0,37,10,9,18,1,15,0,1,2,1,28,24,8,0,0,76,28,3,1,11,0,1,3,3,2,1,5,8,14,3,14,0,0,0,72,0,0,0,0,0,1,0,1,0,1,1,0,0,0,83,0,1,0,0,0,0,0,101,0,0,0,0,0,0,1,0,0,0,0,RAFAELLE,2023-07-24T20:30:00Z
131903,296328,6.11,1307.0248940000001,111.28878000000002,2093.465606,399.403066,2271.527654,109,33,28.15,6182.71,14,6,18,1,39,11,15,0,8,1,1,4,1,8,49,10,22,5,21,5,20,0,0,15,6,2,59,6,1,1,1,1,0,0,1,15,1,1,2,0,0,0,15,0,0,0,0,0,3,0,1,0,1,5,0,0,2,21,1,1,0,3,0,1,0,61,0,0,0,0,0,1,1,0,2,0,1,BIA ZANERATTO,2023-07-24T20:30:00Z
131903,321160,2.76,297.45346399999994,0.0,808.90558,17.250436,3538.6705199999997,32,2,21.66,4662.28,0,0,1,0,0,0,0,0,1,1,1,0,0,0,8,0,0,8,0,0,0,7,8,7,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,101,0,0,0,0,4,0,0,0,0,0,0,LETICIA,2023-07-24T20:30:00Z
131903,321165,6.7,2071.0413639999997,0.0,3826.1611639999996,168.66273199999998,2495.69474,157,13,22.98,8561.56,19,2,14,0,7,24,1,0,9,1,0,4,1,6,22,2,4,16,31,7,21,0,0,30,5,1,24,3,0,1,1,1,2,2,7,17,0,1,1,0,0,0,37,0,0,0,0,0,0,0,0,0,1,2,0,0,2,44,0,2,1,0,0,1,0,77,0,0,0,0,0,0,0,0,3,0,1,LUANA,2023-07-24T20:30:00Z
131903,322658,6.29,1406.9990970000001,217.68186300000002,2269.4762159999996,354.764319,2097.488505,119,38,28.11,6346.41,12,4,7,0,20,12,29,0,3,0,0,0,1,3,35,16,15,2,17,2,16,0,0,7,1,1,51,1,0,0,0,0,0,0,2,14,0,0,1,0,2,2,12,0,0,1,0,1,3,0,1,0,0,3,1,0,0,14,0,0,0,2,0,1,0,60,0,0,1,0,0,0,0,1,1,0,0,DEBINHA,2023-07-24T20:30:00Z
131903,322662,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANDRESSA,2023-07-24T20:30:00Z
131903,381604,6.26,963.4001890000001,143.21387900000002,1460.611579,243.931058,1438.9382620000001,88,19,27.01,4249.67,7,5,8,0,15,8,23,0,0,0,0,0,0,0,26,15,12,3,10,0,12,0,0,2,0,0,41,0,0,0,0,0,0,0,1,7,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,1,0,0,GABI NUNES,2023-07-24T20:30:00Z
131903,397535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGELINA,2023-07-24T20:30:00Z
131903,397537,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANA VITORIA,2023-07-24T20:30:00Z
131903,397556,6.57,2861.4336799999996,348.79277,3741.1912399999997,866.4278999999999,3291.315215,235,70,30.87,11108.05,17,2,19,0,37,21,22,0,23,1,1,11,3,13,71,20,24,32,31,14,19,0,0,48,15,8,91,8,0,3,6,0,1,1,5,11,5,0,5,1,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,3,56,0,1,0,2,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,KEROLIN,2023-07-24T20:30:00Z
131903,398377,5.49,532.7878499999999,196.704375,1375.4319249999999,173.09985,1468.726,54,19,31.7,3746.75,8,3,7,1,11,5,15,0,6,1,1,2,1,3,12,14,15,0,12,3,11,0,0,6,4,2,26,1,1,1,1,1,0,0,2,9,2,1,3,2,1,2,3,0,0,0,0,0,1,0,0,0,0,3,1,0,2,5,0,1,0,1,0,0,1,41,0,0,0,0,0,0,0,0,1,1,1,GEYSE,2023-07-24T20:30:00Z
131903,413090,6.73,1946.4097499999998,58.824828,3909.255848999999,353.814039,2382.4055339999995,153,24,25.69,8650.71,24,1,16,0,23,26,6,0,7,2,1,4,0,1,27,22,20,20,32,5,25,0,0,22,5,0,49,1,0,0,0,0,1,1,6,9,0,0,0,0,2,6,45,0,0,1,0,1,4,0,3,0,4,4,1,0,0,47,3,0,0,0,0,1,0,77,0,0,1,9,0,3,4,0,1,0,0,ARY BORGES,2023-07-24T20:30:00Z
131903,415520,5.98,2367.03636,69.79722600000001,4238.41126,346.9630220000001,3093.332132,180,28,27.19,10115.54,5,3,17,1,0,16,1,0,13,4,4,5,1,6,18,13,1,30,22,8,8,0,0,70,10,1,31,4,1,1,1,1,1,1,1,3,2,1,2,0,0,0,71,0,0,1,0,1,1,0,1,0,0,1,0,0,0,77,0,0,0,1,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,LAUREN,2023-07-24T20:30:00Z
131903,415529,6.29,1036.9068149999998,122.79724599999999,1760.8094609999996,309.13992,1064.3859189999998,76,22,26.98,4293.61,4,0,4,0,3,5,3,0,5,3,2,2,0,4,2,8,2,4,11,2,4,0,0,15,4,0,10,3,0,0,0,0,1,0,1,1,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,1,0,0,1,41,0,0,3,0,0,0,0,0,0,0,0,BRUNINHA,2023-07-24T20:30:00Z
131903,417227,6.27,2411.3628240000003,413.19486,3556.654218,734.215482,3479.312616,219,67,28.12,10594.74,13,0,4,2,21,8,4,0,20,7,2,3,0,12,6,26,4,7,18,11,13,0,0,7,5,2,32,2,0,0,2,4,0,0,4,24,0,4,0,0,1,4,13,0,0,1,0,1,0,0,0,0,0,1,0,0,1,26,0,0,0,1,0,0,0,101,0,0,9,1,0,0,0,0,0,0,0,Katherine CASTILLO,2023-07-24T20:30:00Z
131903,417228,5.84,1754.6445279999998,40.232234,2452.8684599999997,143.408447,2097.916331,115,13,25.27,6489.07,10,0,1,0,1,8,0,0,3,1,1,2,0,2,0,1,1,0,11,2,10,0,0,12,3,0,1,2,0,0,0,0,1,1,7,31,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,1,0,67,0,0,0,0,0,0,0,0,2,0,0,Aldrith QUINTERO,2023-07-24T20:30:00Z
131903,417230,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurie BATISTA,2023-07-24T20:30:00Z
131903,417231,5.97,486.531699,53.309883,708.6210930000001,144.337035,714.099579,36,12,26.75,2107.11,7,0,3,1,1,1,4,0,4,1,1,2,1,0,3,2,5,0,4,2,7,0,0,1,4,1,5,0,1,1,1,1,1,1,1,8,0,1,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,Lineth CEDENO,2023-07-24T20:30:00Z
131903,417315,4.93,1075.362979,46.64626400000001,3535.9534050000007,239.062103,3432.6652490000006,103,17,25.6,8329.69,7,0,1,1,0,3,0,0,22,15,7,1,0,10,2,0,0,2,11,6,7,0,0,12,8,1,2,2,0,0,1,6,1,1,4,6,1,6,1,0,0,0,15,0,0,4,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,101,0,0,0,0,3,0,0,0,1,0,0,Yomira PINZON,2023-07-24T20:30:00Z
131903,420470,6.2,1472.9482249999999,63.117425,2236.606575,278.091625,2197.861225,108,22,30.02,6249.25,18,0,11,1,3,19,1,0,11,4,2,5,0,6,1,20,8,17,26,6,18,0,0,33,7,1,21,2,0,0,1,2,0,0,1,3,0,2,1,0,2,2,50,0,0,2,0,2,1,0,0,0,0,1,0,0,0,56,0,0,0,1,0,1,0,60,0,0,10,0,0,0,0,0,1,0,0,ANTONIA,2023-07-24T20:30:00Z
131903,420472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KATHELLEN,2023-07-24T20:30:00Z
131903,420474,6.55,2593.968102,247.99353600000003,3995.5744260000006,524.7720360000001,3708.8319,209,49,29.79,11071.14,19,2,21,0,31,30,11,0,11,0,0,6,1,9,22,36,20,16,44,8,21,0,0,42,7,3,58,5,0,0,0,0,0,0,3,9,3,0,3,2,1,3,42,0,0,0,0,0,4,0,1,0,1,6,0,0,2,49,0,0,0,3,0,0,0,101,0,0,0,0,0,0,1,0,0,0,1,ADRIANA,2023-07-24T20:30:00Z
131903,424827,6.38,1171.779762,122.09743600000002,2115.9604200000003,438.6024400000001,2078.6199420000003,117,40,27.54,5927.06,1,0,1,0,4,2,3,0,0,0,0,0,0,0,5,2,1,0,2,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,Natalia MILLS,2023-07-24T20:30:00Z
131903,426619,6.17,1804.436088,104.102082,3042.0941740000003,406.49384399999997,2904.9438119999995,148,32,29.07,8262.07,10,2,3,0,10,3,6,0,5,1,1,1,0,5,8,12,7,4,12,4,12,0,0,4,2,0,20,2,0,0,0,0,0,0,8,46,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,2,0,1,0,1,0,80,0,0,0,0,0,0,0,0,1,0,0,Marta COX,2023-07-24T20:30:00Z
131903,430580,7.24,1124.770608,89.25329400000001,1011.039822,161.19324,598.803036,74,16,26.45,2985.06,11,1,5,2,6,8,2,0,12,4,2,3,1,5,7,5,3,4,13,5,12,0,0,9,6,3,12,1,1,1,3,2,0,0,3,7,0,2,0,0,0,3,15,0,0,1,0,1,2,0,0,0,0,2,0,0,0,16,0,0,0,2,0,0,1,25,0,0,0,1,0,0,0,0,0,0,0,DUDA SAMPAIO,2023-07-24T20:30:00Z
131903,461378,6.02,1325.430414,20.365127999999995,3776.8826969999996,212.98529699999997,3149.8064639999993,121,13,24.22,8485.47,3,0,1,0,2,2,0,0,10,4,2,2,0,5,3,3,0,4,5,6,3,0,0,10,4,0,6,2,0,0,0,3,0,0,4,6,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,1,0,84,0,0,4,0,2,0,0,0,0,0,0,Rosario VARGAS,2023-07-24T20:30:00Z
131903,461383,6.23,2317.453533,208.665666,4423.079798999999,592.273254,2997.197748,190,49,31.21,10538.67,6,0,5,0,3,5,1,0,19,9,6,6,0,7,2,8,3,6,9,10,6,0,0,22,12,0,10,3,0,0,0,4,0,0,4,11,0,4,0,0,0,0,22,0,0,1,0,1,1,0,0,0,1,1,0,0,0,30,0,0,0,0,0,0,0,101,0,0,4,0,1,0,1,0,0,0,0,Carina BALTRIP-REYES,2023-07-24T20:30:00Z
131903,461384,7.21,695.2580800000001,29.155984000000004,646.32496,132.731088,535.409888,47,9,24.83,2038.88,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,Carmen MONTENEGRO,2023-07-24T20:30:00Z
131903,461387,6.24,1131.906363,14.46988,1277.328657,150.848499,1042.916601,68,9,26.16,3617.47,2,0,2,0,9,2,0,0,2,1,0,0,0,0,9,1,0,1,4,1,2,0,0,4,0,0,10,0,0,0,0,1,1,1,5,11,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,Deysire SALAZAR,2023-07-24T20:30:00Z
131903,461388,6.49,1154.762092,338.20862300000005,1459.7935880000002,396.14480000000003,1602.900897,91,30,26.73,4951.81,4,4,7,0,14,1,10,0,2,0,0,1,0,1,12,13,7,1,5,1,8,0,0,5,1,1,25,0,0,0,0,0,0,0,6,21,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,1,0,0,Emily CEDENO,2023-07-24T20:30:00Z
131903,461389,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erika HERNANDEZ,2023-07-24T20:30:00Z
131903,461390,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farissa CORDOBA,2023-07-24T20:30:00Z
131903,461392,6.22,875.0074,38.25705,2054.599775,236.40895,1700.9673,83,17,25.65,4904.75,6,1,1,0,3,2,0,0,6,3,0,0,0,4,2,2,2,1,6,3,7,0,0,2,0,0,4,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,47,0,0,5,0,0,0,0,0,0,0,0,Hilary JAEN,2023-07-24T20:30:00Z
131903,461394,6.49,1691.819778,34.575598,2210.453748,284.950618,1739.5102580000002,125,24,25.34,5961.31,6,3,2,0,3,5,2,0,3,1,0,0,0,3,4,2,6,1,10,2,9,0,0,1,0,0,6,0,0,0,0,1,0,0,2,51,2,1,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,Karla RILEY,2023-07-24T20:30:00Z
131903,461400,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebeca ESPINOSA,2023-07-24T20:30:00Z
131903,461401,6.36,1420.497716,167.926104,1145.530996,538.640164,1638.016032,125,40,28.74,4910.12,6,0,1,0,6,2,8,0,2,0,0,0,0,2,7,7,3,0,8,2,6,0,0,2,0,0,14,0,0,0,0,0,0,0,1,11,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,5,0,0,0,1,0,0,1,46,0,0,0,0,0,0,1,0,0,0,0,Riley TANNER,2023-07-24T20:30:00Z
131903,461403,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sasha FABREGA,2023-07-24T20:30:00Z
131903,461404,6.55,2814.48256,58.727391999999995,4561.899488,532.9787839999999,3112.551776,216,34,25.99,11080.64,6,2,5,0,22,6,2,0,5,1,0,3,0,3,27,9,1,12,11,3,8,0,0,16,3,1,36,2,0,0,0,0,0,0,9,34,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21,0,1,0,1,0,0,0,101,0,0,0,0,0,0,0,0,1,0,0,Schiandra GONZALEZ,2023-07-24T20:30:00Z
131903,461409,5.12,736.159904,113.29094,1609.656172,252.01453999999998,1912.9984439999998,67,20,29.29,4624.12,4,0,0,1,0,5,0,0,17,8,1,2,0,8,0,0,0,0,8,8,4,0,0,8,3,1,0,2,0,0,1,6,0,0,4,6,0,6,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,1,54,0,0,1,0,1,0,0,0,0,0,0,Wendy NATIS,2023-07-24T20:30:00Z
131903,461410,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicole DE OBALDIA,2023-07-24T20:30:00Z
131903,461411,1.91,134.013568,0.0,543.141528,23.194656,2520.8080999999997,25,2,22.91,3221.48,0,0,1,0,0,2,0,0,20,14,7,1,0,1,3,0,0,3,3,6,0,33,58,14,8,0,3,1,0,0,0,5,0,0,0,0,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,101,0,0,0,0,12,0,0,0,0,0,0,Yenith BAILEY,2023-07-24T20:30:00Z
131903,466993,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMILA,2023-07-24T20:30:00Z
131908,265238,5.95,410.551947,6.913236,525.720174,51.377913,576.783849,28,5,29.01,1571.19,2,1,4,0,3,2,0,0,6,2,1,1,0,2,5,3,1,5,4,4,3,0,0,11,2,0,8,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,8,0,0,0,0,0,1,0,1,0,1,1,0,0,0,12,0,0,0,0,0,0,1,16,0,0,0,0,0,0,1,0,1,0,0,Caroline SEGER,2023-07-23T17:00:00Z
131908,298806,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda SEMBRANT,2023-07-23T17:00:00Z
131908,298807,6.5,2413.09782,96.741309,4194.659679,319.572414,3845.738778,193,33,28.12,10869.81,19,16,29,0,68,18,23,0,8,0,0,2,1,4,69,28,37,6,31,5,35,0,0,13,3,3,97,1,0,0,0,0,0,0,7,18,4,0,5,1,3,7,23,0,0,4,0,4,0,0,0,0,0,0,1,0,0,33,0,1,0,0,0,0,0,100,0,0,0,5,0,0,0,0,2,0,0,Kosovare ASLLANI,2023-07-23T17:00:00Z
131908,317863,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noko MATLOU,2023-07-23T17:00:00Z
131908,321274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sofia JAKOBSSON,2023-07-23T17:00:00Z
131908,321281,7.0,944.6655360000001,8.708200000000001,1371.7156640000003,169.28740800000003,988.903192,74,13,24.84,3483.28,6,0,8,0,10,4,3,0,5,1,0,0,1,3,4,12,6,3,10,3,6,0,0,10,1,1,16,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,Olivia SCHOUGH,2023-07-23T17:00:00Z
131908,324571,6.21,2204.944938,151.778388,4079.3040720000004,389.84175,3569.9108520000004,192,35,27.99,10395.78,9,3,2,1,0,8,0,0,10,3,2,4,0,3,1,2,5,3,14,6,12,0,0,64,6,1,3,2,0,0,1,2,0,0,0,1,1,2,1,0,0,0,69,0,0,0,0,0,5,0,4,0,3,5,0,0,0,72,1,0,0,2,0,0,0,100,0,0,1,0,0,1,3,0,1,0,0,Amanda ILESTEDT,2023-07-23T17:00:00Z
131908,324596,6.58,2026.0762100000002,217.90751,3608.9192719999996,280.961598,3139.722676,158,26,30.22,9272.66,9,3,17,0,20,14,1,0,9,4,2,4,0,3,52,7,2,38,21,4,12,0,0,27,6,1,59,1,0,0,0,1,1,1,8,19,3,1,3,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,0,2,0,1,0,1,0,85,0,0,0,0,0,0,0,0,1,0,0,Elin RUBENSSON,2023-07-23T17:00:00Z
131908,325696,2.36,177.58264300000002,0.0,506.64446699999996,14.633759000000001,3256.209131,19,2,22.15,3955.07,1,0,1,1,0,2,0,0,27,18,7,4,0,3,1,0,0,1,3,8,1,14,30,11,11,1,1,3,0,0,1,7,0,0,0,0,0,7,0,0,0,0,13,0,0,3,1,4,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,Kaylin SWART,2023-07-23T17:00:00Z
131908,325704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robyn MOODALY,2023-07-23T17:00:00Z
131908,326440,6.32,688.47548,0.0,1323.9421800000002,73.44590000000001,1107.43644,58,5,27.85,3193.3,4,1,4,0,9,4,0,0,2,0,0,1,0,2,10,0,3,1,6,2,5,0,0,5,1,0,10,1,0,0,0,0,0,0,1,14,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,1,0,0,1,30,0,0,0,1,0,0,0,0,0,0,0,Mapula KGOALE,2023-07-23T17:00:00Z
131908,326444,6.27,2232.2565,450.85499999999996,3080.493,597.645,4122.702,180,57,29.98,10485.0,16,1,8,0,7,6,14,0,8,3,2,1,0,6,7,14,7,0,21,4,17,0,0,14,3,1,21,1,0,0,0,0,0,0,5,26,2,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,1,1,0,0,1,20,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,2,1,0,Jermaine SEOPOSENWE,2023-07-23T17:00:00Z
131908,356452,6.59,1946.06575,93.814325,2819.0816999999997,303.152075,2591.13615,161,26,26.96,7753.25,16,0,12,0,22,15,3,0,8,0,0,5,0,6,10,17,8,2,21,8,16,0,0,14,5,0,27,3,0,0,0,0,1,1,1,11,0,0,0,0,0,1,23,0,0,0,0,0,1,0,0,0,1,1,0,0,0,28,1,1,0,0,0,1,0,71,0,0,1,0,0,1,1,0,0,0,0,Fridolina ROLFO,2023-07-23T17:00:00Z
